;Date;Channel;Duration;User
832;31/03/20;Sport;12;100045
833;31/10/20;Movies;9;100009
834;13/06/20;Sport;44;100020
835;28/04/20;Fiction;6;100019
836;07/01/20;News;0;100032
837;08/04/20;Movies;15;100048
838;03/02/20;Movies;8;100001
839;14/10/20;News;16;100022
840;16/11/20;Movies;72;100034
841;09/11/20;News;9;100045
842;06/05/20;Sport;12;100011
843;08/05/20;Movies;3;100038
844;28/11/20;Fiction;1;100008
845;27/01/20;Movies;76;100025
846;01/12/20;Movies;9;100025
847;31/01/20;News;13;100039
848;19/07/20;Fiction;26;100008
849;05/03/20;Sport;17;100029
850;28/03/20;Sport;12;100016
851;07/10/20;Fiction;6;100038
852;28/09/20;Movies;7;100017
853;09/01/20;Movies;9;100015
854;10/02/20;Sport;19;100030
855;25/09/20;Movies;35;100005
856;20/03/20;Fiction;20;100010
857;12/08/20;News;7;100019
858;30/07/20;News;6;100021
859;09/05/20;News;8;100042
860;25/04/20;Sport;36;100022
861;15/05/20;Fiction;16;100017
862;18/11/20;News;12;100019
863;19/03/20;News;8;100049
864;03/10/20;Fiction;26;100024
865;07/06/20;Sport;16;100012
866;15/03/20;News;3;100008
867;03/02/20;Movies;9;100042
868;23/09/20;Sport;6;100043
869;08/06/20;News;2;100038
870;03/12/20;News;15;100031
871;24/12/20;Fiction;21;100022
872;24/07/20;Sport;33;100048
873;15/02/20;News;0;100048
874;03/09/20;Fiction;16;100024
875;07/12/20;Fiction;29;100012
876;24/04/20;Movies;11;100011
877;18/11/20;News;1;100039
878;21/01/20;News;3;100004
879;02/06/20;Fiction;18;100038
880;29/07/20;News;8;100029
881;21/03/20;Sport;41;100002
882;25/04/20;Movies;8;100011
883;24/07/20;Movies;12;100027
884;01/05/20;Movies;6;100010
885;27/07/20;Fiction;17;100042
886;11/07/20;Movies;13;100043
887;20/12/20;Sport;4;100016
888;06/07/20;News;11;100015
889;26/03/20;Movies;4;100017
890;08/12/20;Sport;0;100035
891;02/08/20;Fiction;28;100028
892;10/05/20;Movies;20;100013
893;02/02/20;Sport;1;100005
894;12/07/20;Movies;0;100035
895;06/12/20;Sport;45;100018
896;26/11/20;News;6;100015
897;26/03/20;Movies;44;100015
898;12/04/20;Sport;18;100008
899;18/06/20;News;6;100027
900;12/05/20;Sport;20;100019
901;26/03/20;News;17;100040
902;19/11/20;Movies;2;100043
903;22/06/20;Sport;7;100016
904;21/01/20;Movies;5;100021
905;14/11/20;Sport;33;100009
906;21/08/20;Fiction;5;100027
907;11/03/20;News;9;100041
908;09/09/20;News;15;100013
909;23/01/20;Sport;19;100019
910;17/06/20;Fiction;17;100000
911;18/04/20;News;2;100033
912;07/05/20;Fiction;18;100030
913;07/11/20;News;11;100019
914;11/03/20;Sport;2;100033
915;27/07/20;Sport;0;100044
916;15/03/20;News;4;100027
917;13/02/20;Fiction;26;100049
918;03/05/20;Sport;15;100026
919;02/08/20;News;12;100009
920;13/08/20;News;9;100035
921;02/08/20;Sport;43;100040
922;20/07/20;Fiction;21;100019
923;21/07/20;Sport;25;100017
924;03/11/20;Fiction;5;100023
925;12/04/20;Fiction;8;100017
926;25/11/20;News;5;100034
927;11/06/20;Movies;8;100012
928;15/06/20;Fiction;23;100026
929;26/05/20;Sport;34;100047
930;08/01/20;Sport;25;100015
931;03/07/20;Movies;7;100004
932;14/10/20;Movies;30;100024
933;28/09/20;Movies;6;100040
934;30/04/20;Movies;3;100028
935;22/04/20;News;9;100044
936;01/08/20;Fiction;8;100004
937;29/06/20;Fiction;28;100001
938;01/05/20;News;9;100026
939;06/05/20;Movies;2;100007
940;21/03/20;News;9;100041
941;18/03/20;Movies;1;100005
942;15/11/20;Fiction;12;100005
943;10/08/20;News;13;100003
944;05/04/20;News;2;100004
945;05/11/20;News;4;100014
946;13/04/20;Fiction;1;100038
947;18/02/20;Fiction;21;100040
948;30/11/20;News;13;100001
949;08/04/20;News;11;100030
950;20/01/20;News;1;100049
951;11/05/20;Sport;22;100019
952;03/08/20;Sport;25;100025
953;01/06/20;Movies;1;100019
954;09/07/20;Fiction;13;100015
955;12/10/20;News;17;100042
956;14/05/20;News;4;100032
957;04/11/20;News;17;100034
958;29/05/20;News;3;100039
959;12/06/20;Movies;2;100013
960;20/02/20;News;3;100008
961;09/11/20;Movies;9;100018
962;08/09/20;Movies;10;100028
963;22/07/20;Fiction;27;100042
964;01/02/20;Sport;15;100002
965;28/07/20;Fiction;0;100040
966;15/03/20;News;2;100025
967;07/03/20;News;5;100005
968;13/04/20;Sport;32;100036
969;31/07/20;News;10;100026
970;17/06/20;Sport;62;100021
971;29/06/20;Fiction;4;100025
972;08/11/20;News;6;100046
973;20/05/20;Sport;3;100016
974;15/08/20;Sport;23;100045
975;16/03/20;Movies;10;100046
976;17/11/20;News;7;100013
977;12/01/20;Movies;43;100008
978;21/12/20;Fiction;12;100025
979;20/07/20;Sport;60;100000
980;22/12/20;Fiction;10;100041
981;11/11/20;News;15;100014
982;21/05/20;Sport;13;100006
983;29/08/20;Movies;9;100004
984;14/10/20;Fiction;11;100045
985;15/07/20;Sport;8;100007
986;27/06/20;Sport;40;100027
987;10/01/20;Movies;0;100017
988;18/08/20;News;17;100037
989;03/04/20;Sport;2;100000
990;03/01/20;Sport;17;100044
991;09/01/20;Fiction;4;100048
992;21/03/20;Fiction;15;100021
993;15/03/20;Fiction;29;100003
994;25/12/20;News;12;100048
995;05/07/20;Fiction;13;100012
996;04/06/20;Movies;114;100021
997;21/12/20;Sport;15;100015
998;06/02/20;Fiction;3;100021
999;05/03/20;Fiction;5;100013
1000;01/09/20;Sport;2;100020
1001;12/10/20;Movies;28;100015
1002;29/02/20;Movies;7;100046
1003;10/10/20;Fiction;0;100049
1004;29/02/20;Fiction;27;100003
1005;27/08/20;Fiction;24;100014
1006;30/10/20;News;7;100019
1007;24/07/20;Movies;88;100016
1008;27/03/20;Fiction;26;100016
1009;20/10/20;Movies;0;100040
1010;20/06/20;Fiction;12;100036
1011;29/11/20;Fiction;18;100047
1012;26/08/20;Movies;7;100009
1013;25/04/20;Fiction;30;100021
1014;02/10/20;Fiction;19;100047
1015;31/08/20;News;2;100024
1016;17/10/20;Fiction;23;100031
1017;28/03/20;Fiction;8;100030
1018;11/01/20;Fiction;6;100034
1019;15/10/20;News;2;100047
1020;14/12/20;Movies;5;100022
1021;02/12/20;Movies;21;100011
1022;23/05/20;News;15;100001
1023;17/11/20;News;0;100035
1024;22/10/20;Sport;10;100025
1025;25/06/20;Fiction;14;100017
1026;21/12/20;Fiction;19;100004
1027;01/03/20;Fiction;2;100040
1028;16/11/20;Sport;87;100038
1029;21/12/20;Movies;7;100044
1030;04/12/20;Movies;76;100010
1031;13/10/20;Movies;47;100000
1032;26/07/20;Sport;48;100023
1033;26/05/20;Sport;0;100004
1034;21/12/20;News;4;100028
1035;25/04/20;Fiction;0;100032
1036;19/04/20;News;16;100039
1037;01/06/20;Fiction;26;100012
1038;01/09/20;News;3;100033
1039;04/11/20;Sport;31;100025
1040;30/01/20;Fiction;15;100038
1041;13/06/20;Movies;10;100016
1042;07/04/20;News;13;100013
1043;05/07/20;Sport;120;100045
1044;20/12/20;Fiction;3;100009
1045;02/04/20;Fiction;19;100001
1046;02/05/20;Sport;9;100003
1047;04/12/20;News;6;100032
1048;27/06/20;Fiction;24;100030
1049;11/11/20;Movies;48;100005
1050;10/03/20;Sport;60;100001
1051;21/01/20;Sport;29;100008
1052;14/09/20;News;15;100033
1053;01/03/20;Fiction;0;100028
1054;03/01/20;Movies;1;100006
1055;12/07/20;News;14;100034
1056;10/07/20;Fiction;12;100004
1057;30/03/20;Sport;47;100014
1058;28/01/20;Movies;8;100031
1059;03/12/20;Movies;34;100045
1060;21/04/20;News;13;100024
1061;22/09/20;Movies;10;100032
1062;08/04/20;Sport;14;100034
1063;15/07/20;Movies;5;100031
1064;29/06/20;Movies;114;100031
1065;03/06/20;Sport;30;100037
1066;25/07/20;Fiction;2;100015
1067;29/06/20;News;12;100043
1068;05/03/20;News;16;100046
1069;13/10/20;News;8;100049
1070;29/07/20;Fiction;19;100026
1071;02/09/20;News;15;100005
1072;17/11/20;Fiction;7;100017
1073;18/01/20;Movies;61;100013
1074;09/01/20;Movies;1;100035
1075;23/08/20;Movies;62;100023
1076;19/10/20;News;10;100035
1077;27/10/20;Sport;70;100029
1078;05/01/20;Sport;87;100036
1079;01/10/20;News;0;100033
1080;07/04/20;Movies;8;100028
1081;16/12/20;Fiction;21;100039
1082;07/03/20;Fiction;22;100012
1083;25/04/20;News;7;100007
1084;21/02/20;News;9;100045
1085;11/02/20;Movies;14;100035
1086;26/07/20;News;9;100048
1087;19/07/20;News;0;100023
1088;22/03/20;Movies;0;100017
1089;30/11/20;Sport;12;100027
1090;24/11/20;Sport;30;100010
1091;28/04/20;News;6;100018
1092;01/04/20;News;13;100014
1093;04/02/20;Sport;14;100022
1094;30/09/20;Fiction;29;100046
1095;01/02/20;Sport;12;100026
1096;04/01/20;Movies;25;100010
1097;17/01/20;Movies;13;100038
1098;10/04/20;Fiction;22;100015
1099;05/05/20;Movies;36;100019
1100;31/07/20;News;9;100011
1101;14/12/20;Sport;21;100012
1102;04/09/20;News;15;100024
1103;28/04/20;Movies;9;100008
1104;07/09/20;Movies;52;100001
1105;30/08/20;Sport;66;100025
1106;25/11/20;News;9;100000
1107;01/08/20;Sport;21;100045
1108;16/05/20;News;8;100021
1109;07/06/20;Sport;35;100008
1110;29/03/20;News;12;100039
1111;08/07/20;Fiction;10;100039
1112;27/01/20;News;7;100014
1113;20/05/20;Sport;36;100006
1114;05/12/20;Movies;3;100044
1115;09/04/20;Sport;43;100042
1116;11/11/20;Sport;20;100021
1117;03/02/20;News;13;100049
1118;17/01/20;Movies;7;100036
1119;15/12/20;Movies;12;100010
1120;23/08/20;Sport;82;100038
1121;04/01/20;Movies;27;100002
1122;09/12/20;Movies;32;100044
1123;19/11/20;Sport;8;100034
1124;22/02/20;News;8;100007
1125;13/12/20;Movies;2;100004
1126;07/10/20;News;15;100020
1127;04/12/20;Sport;17;100017
1128;25/03/20;Movies;7;100015
1129;16/08/20;Fiction;20;100010
1130;14/07/20;Sport;1;100005
1131;10/07/20;Movies;2;100021
1132;11/06/20;News;12;100032
1133;13/07/20;News;2;100031
1134;09/02/20;Sport;43;100045
1135;24/04/20;Fiction;1;100032
1136;31/10/20;Sport;34;100047
1137;19/04/20;Fiction;2;100044
1138;31/05/20;Movies;100;100036
1139;07/05/20;Fiction;7;100016
1140;01/05/20;Fiction;13;100037
1141;02/09/20;News;8;100008
1142;30/11/20;Movies;4;100022
1143;03/05/20;Fiction;4;100007
1144;19/02/20;Movies;25;100044
1145;23/08/20;Sport;78;100007
1146;07/12/20;Movies;11;100034
1147;08/05/20;Fiction;3;100044
1148;18/05/20;Fiction;5;100014
1149;15/05/20;Movies;68;100047
1150;18/12/20;Movies;50;100035
1151;16/10/20;News;1;100014
1152;06/12/20;Fiction;1;100035
1153;15/09/20;Movies;8;100012
1154;08/06/20;Movies;2;100040
1155;16/12/20;Movies;64;100048
1156;17/02/20;Sport;34;100004
1157;14/09/20;Sport;9;100020
1158;28/09/20;Fiction;19;100022
1159;19/11/20;Fiction;26;100018
1160;05/02/20;News;12;100005
1161;06/12/20;News;4;100032
1162;17/09/20;Movies;37;100010
1163;26/05/20;Fiction;13;100025
1164;27/09/20;Fiction;17;100023
1165;25/10/20;Sport;8;100004
1166;23/02/20;News;3;100021
1167;01/07/20;Fiction;19;100039
1168;29/07/20;Sport;34;100044
1169;10/12/20;News;3;100006
1170;30/01/20;News;12;100034
1171;01/04/20;Sport;1;100023
1172;06/09/20;News;5;100043
1173;13/12/20;News;12;100042
1174;23/06/20;Movies;2;100039
1175;12/01/20;Movies;34;100042
1176;01/03/20;Movies;7;100007
1177;04/07/20;Movies;0;100026
1178;08/11/20;News;9;100003
1179;23/12/20;Sport;1;100016
1180;28/08/20;News;15;100042
1181;14/02/20;News;13;100042
1182;14/09/20;Sport;32;100042
1183;04/04/20;Movies;12;100010
1184;08/06/20;Fiction;11;100022
1185;13/11/20;News;10;100037
1186;27/07/20;Fiction;15;100048
1187;04/06/20;News;16;100003
1188;13/01/20;Sport;55;100049
1189;04/02/20;News;6;100019
1190;10/08/20;Movies;5;100016
1191;31/07/20;Fiction;12;100025
1192;04/05/20;News;8;100031
1193;28/03/20;Fiction;3;100005
1194;14/08/20;Movies;44;100042
1195;21/05/20;News;9;100001
1196;02/11/20;Sport;12;100045
1197;02/07/20;Fiction;22;100006
1198;29/06/20;Sport;20;100030
1199;17/05/20;Fiction;21;100028
1200;04/08/20;Sport;19;100009
1201;29/10/20;News;3;100013
1202;29/01/20;Fiction;22;100026
1203;21/04/20;Fiction;15;100025
1204;28/06/20;News;10;100021
1205;18/03/20;Sport;11;100018
1206;03/04/20;Sport;42;100027
1207;06/07/20;News;16;100007
1208;30/04/20;Fiction;17;100035
1209;28/11/20;News;8;100002
1210;20/07/20;Fiction;6;100015
1211;16/06/20;Fiction;23;100002
1212;29/09/20;Movies;4;100008
1213;18/04/20;News;16;100020
1214;29/06/20;News;16;100020
1215;28/07/20;Sport;5;100027
1216;20/02/20;Fiction;28;100026
1217;28/01/20;Sport;11;100047
1218;30/05/20;Fiction;1;100047
1219;15/05/20;Fiction;24;100026
1220;12/06/20;Fiction;18;100009
1221;22/08/20;Movies;10;100038
1222;23/12/20;Movies;8;100032
1223;31/07/20;Movies;28;100046
1224;20/05/20;News;15;100036
1225;08/07/20;News;6;100017
1226;16/11/20;Fiction;29;100007
1227;03/11/20;Movies;6;100022
1228;19/04/20;News;1;100007
1229;07/05/20;News;12;100012
1230;23/09/20;News;5;100027
1231;01/06/20;News;9;100004
1232;24/01/20;Movies;8;100030
1233;16/12/20;Movies;61;100045
1234;31/07/20;News;6;100024
1235;14/06/20;Fiction;5;100048
1236;12/07/20;Sport;147;100037
1237;14/10/20;News;13;100011
1238;14/11/20;News;15;100028
1239;13/10/20;Sport;50;100000
1240;21/08/20;Movies;6;100025
1241;24/09/20;Movies;55;100046
1242;13/07/20;News;4;100001
1243;11/08/20;Sport;3;100007
1244;01/09/20;News;3;100023
1245;26/11/20;Fiction;8;100004
1246;10/07/20;Fiction;29;100043
1247;05/10/20;News;17;100031
1248;08/11/20;Movies;12;100019
1249;22/12/20;Movies;34;100028
1250;14/07/20;Movies;6;100014
1251;10/06/20;Movies;8;100027
1252;26/06/20;Movies;7;100028
1253;12/12/20;Fiction;6;100032
1254;05/03/20;News;3;100036
1255;16/01/20;Movies;2;100011
1256;02/05/20;Fiction;14;100010
1257;31/01/20;Fiction;0;100013
1258;06/01/20;News;11;100007
1259;25/03/20;News;14;100031
1260;01/06/20;News;11;100039
1261;05/05/20;Fiction;22;100021
1262;29/04/20;News;15;100033
1263;06/03/20;Fiction;2;100036
1264;15/03/20;Sport;76;100010
1265;18/08/20;Movies;8;100038
1266;17/09/20;Movies;43;100009
1267;10/10/20;Fiction;17;100009
1268;24/10/20;Movies;10;100037
1269;04/11/20;News;8;100006
1270;03/06/20;Sport;3;100029
1271;13/06/20;Fiction;10;100015
1272;31/01/20;Movies;82;100006
1273;07/10/20;Fiction;0;100004
1274;09/10/20;News;5;100006
1275;04/01/20;News;9;100032
1276;10/12/20;Sport;115;100041
1277;07/02/20;Sport;6;100047
1278;03/12/20;Fiction;8;100040
1279;14/08/20;Fiction;21;100043
1280;06/01/20;Movies;120;100041
1281;28/12/20;Sport;47;100008
1282;23/09/20;Movies;9;100045
1283;03/11/20;Fiction;13;100037
1284;21/06/20;Movies;7;100049
1285;17/04/20;Sport;8;100028
1286;28/01/20;Sport;19;100010
1287;13/01/20;Fiction;5;100024
1288;26/02/20;Movies;12;100033
1289;09/05/20;Movies;10;100026
1290;08/08/20;News;2;100019
1291;09/03/20;News;8;100034
1292;23/03/20;Sport;32;100025
1293;10/12/20;Fiction;16;100023
1294;04/09/20;Fiction;16;100032
1295;27/07/20;Movies;5;100014
1296;11/05/20;Movies;11;100041
1297;11/06/20;News;5;100038
1298;21/01/20;Fiction;27;100045
1299;30/10/20;Sport;0;100011
1300;27/03/20;News;14;100001
1301;31/03/20;Movies;5;100043
1302;24/09/20;Movies;60;100026
1303;17/10/20;Sport;18;100019
1304;23/03/20;Sport;48;100029
1305;10/03/20;Sport;3;100042
1306;14/12/20;Fiction;12;100036
1307;05/03/20;Sport;20;100048
1308;20/06/20;News;14;100045
1309;27/10/20;Fiction;21;100047
1310;16/07/20;News;4;100013
1311;23/10/20;Movies;6;100004
1312;06/05/20;Movies;68;100017
1313;18/10/20;News;17;100000
1314;09/10/20;Fiction;28;100012
1315;20/11/20;News;9;100014
1316;30/08/20;Movies;16;100020
1317;06/07/20;News;12;100022
1318;08/08/20;News;9;100049
1319;18/11/20;Movies;4;100048
1320;06/07/20;Sport;60;100033
1321;19/06/20;News;2;100042
1322;29/02/20;News;5;100025
1323;12/09/20;News;12;100006
1324;07/11/20;News;1;100006
1325;05/09/20;News;1;100007
1326;05/08/20;News;11;100020
1327;26/11/20;Movies;7;100001
1328;30/04/20;Fiction;14;100042
1329;21/06/20;Movies;1;100034
1330;09/11/20;Fiction;9;100009
1331;16/10/20;Sport;20;100034
1332;26/10/20;News;15;100026
1333;14/07/20;Sport;25;100041
1334;04/12/20;Fiction;4;100017
1335;23/02/20;Movies;8;100047
1336;26/04/20;Fiction;3;100013
1337;28/04/20;Fiction;26;100031
1338;03/01/20;News;10;100029
1339;13/07/20;Sport;30;100045
1340;21/10/20;News;0;100011
1341;28/03/20;Sport;49;100035
1342;14/06/20;Movies;1;100036
1343;22/06/20;Movies;8;100001
1344;14/05/20;Movies;3;100025
1345;13/10/20;News;1;100018
1346;20/12/20;News;14;100006
1347;20/05/20;News;13;100016
1348;12/01/20;Movies;46;100004
1349;29/04/20;Fiction;5;100015
1350;13/05/20;Fiction;6;100024
1351;20/11/20;Fiction;6;100041
1352;02/05/20;Movies;1;100020
1353;03/12/20;Fiction;19;100035
1354;22/03/20;Sport;3;100049
1355;16/04/20;News;0;100042
1356;08/11/20;Sport;2;100022
1357;30/03/20;Fiction;10;100017
1358;25/04/20;Sport;10;100045
1359;04/02/20;News;10;100038
1360;17/12/20;Fiction;13;100000
1361;20/08/20;Fiction;20;100018
1362;14/02/20;Movies;80;100039
1363;30/11/20;News;17;100021
1364;23/01/20;Movies;6;100040
1365;24/05/20;Sport;5;100027
1366;24/01/20;Movies;5;100010
1367;07/01/20;News;16;100036
1368;29/02/20;Fiction;25;100042
1369;27/12/20;Movies;22;100030
1370;22/06/20;Sport;2;100002
1371;25/04/20;Sport;3;100006
1372;08/08/20;Fiction;16;100000
1373;09/11/20;News;14;100046
1374;23/04/20;Movies;5;100032
1375;08/02/20;Sport;26;100045
1376;05/03/20;News;13;100041
1377;06/02/20;Movies;23;100001
1378;27/08/20;Sport;4;100040
1379;24/05/20;Sport;52;100034
1380;13/09/20;Fiction;5;100036
1381;23/07/20;Movies;7;100026
1382;02/04/20;News;9;100035
1383;14/06/20;Movies;3;100034
1384;28/01/20;Movies;6;100006
1385;11/03/20;Fiction;4;100027
1386;17/05/20;Movies;118;100028
1387;02/06/20;News;0;100049
1388;09/03/20;Sport;20;100024
1389;06/08/20;Fiction;29;100022
1390;03/05/20;Sport;7;100027
1391;29/08/20;News;6;100017
1392;14/12/20;News;16;100015
1393;11/01/20;Movies;8;100004
1394;28/09/20;Sport;34;100021
1395;25/07/20;News;8;100035
1396;11/07/20;Fiction;23;100011
1397;28/07/20;Fiction;12;100002
1398;01/06/20;Sport;19;100013
1399;12/05/20;Sport;0;100037
1400;07/06/20;News;2;100026
1401;24/04/20;Movies;12;100009
1402;31/05/20;News;8;100005
1403;12/04/20;News;15;100031
1404;13/09/20;Fiction;18;100015
1405;27/09/20;News;14;100029
1406;27/10/20;News;5;100045
1407;10/12/20;Fiction;13;100026
1408;04/04/20;Sport;31;100032
1409;06/08/20;Movies;38;100021
1410;15/08/20;News;6;100009
1411;01/03/20;Movies;22;100048
1412;20/07/20;Fiction;2;100045
1413;05/05/20;Fiction;5;100034
1414;26/01/20;Fiction;8;100017
1415;02/01/20;News;17;100005
1416;16/03/20;Fiction;22;100000
1417;24/10/20;Sport;17;100034
1418;11/09/20;Sport;7;100004
1419;08/11/20;Movies;68;100039
1420;14/08/20;News;2;100027
1421;21/03/20;Fiction;25;100013
1422;27/04/20;News;17;100014
1423;05/03/20;Sport;37;100016
1424;31/01/20;Fiction;15;100048
1425;29/08/20;Fiction;18;100020
1426;08/01/20;Movies;9;100029
1427;11/10/20;Fiction;6;100007
1428;17/04/20;Sport;0;100014
1429;14/03/20;Sport;7;100021
1430;04/06/20;Fiction;2;100015
1431;12/09/20;Fiction;20;100028
1432;09/03/20;Movies;49;100019
1433;16/03/20;Fiction;8;100007
1434;20/06/20;News;5;100031
1435;28/02/20;Movies;1;100038
1436;19/08/20;Movies;6;100018
1437;22/06/20;Movies;0;100046
1438;24/12/20;Sport;37;100044
1439;09/07/20;Fiction;18;100034
1440;03/08/20;Sport;4;100001
1441;20/08/20;Sport;8;100004
1442;10/01/20;Sport;8;100043
1443;19/09/20;Movies;38;100036
1444;12/12/20;News;8;100048
1445;12/07/20;Sport;47;100001
1446;21/04/20;Sport;30;100028
1447;24/03/20;Movies;5;100037
1448;13/09/20;Movies;3;100022
1449;06/10/20;Fiction;11;100001
1450;04/07/20;Fiction;25;100004
1451;25/04/20;Movies;1;100043
1452;12/03/20;Sport;37;100043
1453;03/09/20;News;16;100001
1454;18/04/20;News;16;100000
1455;04/06/20;Sport;20;100040
1456;06/09/20;Fiction;6;100040
1457;06/11/20;Movies;67;100040
1458;17/04/20;News;16;100040
1459;14/03/20;News;9;100025
1460;20/05/20;Fiction;7;100005
1461;07/06/20;Movies;9;100005
1462;28/09/20;Movies;1;100029
1463;13/01/20;Fiction;8;100003
1464;15/01/20;Movies;6;100023
1465;02/09/20;Fiction;29;100011
1466;17/11/20;Fiction;6;100000
1467;21/02/20;Fiction;12;100004
1468;27/03/20;Movies;52;100013
1469;11/12/20;News;15;100010
1470;18/10/20;Fiction;16;100031
1471;20/01/20;Movies;98;100047
1472;22/04/20;Sport;39;100005
1473;08/08/20;Movies;5;100049
1474;11/04/20;Movies;50;100009
1475;28/12/20;Fiction;5;100022
1476;04/11/20;News;4;100011
1477;21/09/20;Sport;26;100027
1478;24/04/20;Sport;28;100043
1479;05/10/20;News;6;100005
1480;11/06/20;Fiction;25;100007
1481;13/07/20;News;9;100017
1482;22/05/20;News;14;100020
1483;12/10/20;News;16;100034
1484;13/01/20;Fiction;11;100048
1485;30/11/20;Movies;2;100019
1486;11/07/20;Fiction;3;100039
1487;12/05/20;Movies;1;100010
1488;12/06/20;Fiction;22;100032
1489;26/04/20;Fiction;29;100037
1490;18/02/20;Fiction;18;100000
1491;05/05/20;News;4;100034
1492;02/01/20;Movies;2;100047
1493;17/09/20;News;5;100014
1494;12/07/20;Movies;23;100030
1495;04/08/20;News;3;100017
1496;06/10/20;News;13;100031
1497;18/06/20;Movies;8;100005
1498;03/10/20;Movies;72;100027
1499;16/03/20;Fiction;18;100036
1500;11/09/20;Sport;27;100033
1501;30/06/20;News;8;100036
1502;06/05/20;Movies;86;100019
1503;18/04/20;Sport;15;100036
1504;07/03/20;Movies;16;100032
1505;03/10/20;Fiction;9;100012
1506;02/03/20;News;14;100011
1507;01/07/20;Fiction;13;100029
1508;15/03/20;Fiction;23;100044
1509;22/03/20;Fiction;24;100008
1510;08/02/20;News;3;100006
1511;25/02/20;Movies;100;100015
1512;11/03/20;Fiction;4;100049
1513;21/12/20;Fiction;9;100011
1514;18/09/20;News;12;100003
1515;01/05/20;Sport;23;100033
1516;18/05/20;Movies;2;100017
1517;21/08/20;Sport;2;100040
1518;09/06/20;Sport;33;100016
1519;20/08/20;Fiction;0;100017
1520;03/08/20;Fiction;19;100042
1521;10/08/20;Fiction;9;100004
1522;09/02/20;Movies;6;100042
1523;25/01/20;Fiction;12;100011
1524;14/10/20;Sport;56;100001
1525;30/07/20;Movies;20;100023
1526;22/08/20;Fiction;23;100044
1527;29/08/20;Sport;16;100031
1528;02/12/20;Movies;66;100042
1529;17/05/20;Fiction;1;100040
